rule_id,visual,answer,most_frequent_output,correctness
85,circle,D,B,False
28,circle,A,C,False
60,color,A,C,False
43,leftright,B,D,False
30,circle,B,B,True
46,color,B,C,False
99,color,B,B,True
132,color,D,D,True
215,color,C,C,True
72,circle,C,B,False
270,leftright,A,C,False
255,leftright,D,B,False
331,circle,A,D,False
32,leftright,B,C,False
170,leftright,C,B,False
63,circle,B,C,False
160,leftright,C,C,True
91,color,C,D,False
180,color,A,A,True
248,color,A,C,False
272,circle,C,B,False
75,color,B,C,False
319,circle,D,B,False
9,color,B,C,False
128,circle,B,B,True
322,color,C,B,False
199,leftright,B,B,True
61,color,D,D,True
203,leftright,B,B,True
312,circle,C,D,False
154,leftright,C,B,False
127,color,A,C,False
211,color,B,B,True
303,leftright,C,B,False
72,leftright,A,C,False
225,leftright,B,B,True
254,leftright,C,C,True
7,circle,D,A,False
244,leftright,B,C,False
96,color,B,A,False
27,leftright,A,C,False
278,color,A,A,True
330,color,A,B,False
74,color,C,C,True
83,leftright,D,C,False
123,color,A,D,False
326,leftright,C,C,True
86,leftright,D,D,True
319,color,C,D,False
275,circle,C,B,False
289,color,B,D,False
247,leftright,A,B,False
130,circle,B,C,False
146,leftright,C,A,False
268,leftright,A,D,False
162,color,A,B,False
151,circle,C,C,True
310,leftright,D,B,False
102,circle,C,A,False
38,color,A,C,False
302,circle,B,B,True
264,leftright,D,B,False
152,color,B,D,False
181,circle,C,C,True
234,color,D,C,False
114,circle,D,C,False
335,circle,A,C,False
108,leftright,B,D,False
78,leftright,B,C,False
35,color,A,C,False
315,leftright,B,D,False
9,circle,C,B,False
98,leftright,D,A,False
217,color,C,C,True
130,color,C,C,True
20,circle,B,C,False
274,color,B,D,False
6,color,C,D,False
38,leftright,D,A,False
246,circle,B,C,False
207,color,D,D,True
328,circle,D,D,True
203,color,D,B,False
211,leftright,C,C,True
270,color,D,B,False
262,color,B,B,True
111,circle,A,B,False
274,circle,A,D,False
189,leftright,B,B,True
48,color,C,D,False
174,leftright,C,D,False
259,color,B,D,False
309,circle,B,A,False
191,circle,B,C,False
95,leftright,B,B,True
158,color,A,B,False
110,color,A,C,False
301,color,B,C,False
13,circle,C,D,False
19,leftright,C,B,False
103,color,D,C,False
224,circle,A,C,False
242,color,C,B,False
18,circle,C,B,False
124,color,C,B,False
76,circle,A,C,False
114,leftright,A,C,False
174,color,D,B,False
191,leftright,D,C,False
30,leftright,C,C,True
84,circle,A,B,False
154,circle,A,A,True
258,color,D,D,True
193,leftright,C,C,True
110,circle,D,D,True
257,color,B,D,False
11,circle,A,C,False
234,circle,A,B,False
113,color,A,D,False
52,leftright,D,B,False
203,circle,C,D,False
69,color,A,B,False
148,circle,D,C,False
168,circle,B,D,False
123,leftright,A,A,True
146,color,A,C,False
126,leftright,A,D,False
186,color,B,B,True
166,color,A,B,False
261,color,D,C,False
161,leftright,C,D,False
46,leftright,A,A,True
116,circle,C,D,False
35,circle,D,B,False
62,leftright,B,B,True
101,circle,B,B,True
294,color,C,D,False
199,circle,A,B,False
271,color,C,D,False
240,color,A,A,True
105,leftright,D,B,False
252,circle,B,C,False
20,leftright,C,B,False
53,circle,C,D,False
174,circle,B,A,False
47,circle,B,A,False
112,leftright,D,D,True
30,color,D,C,False
316,circle,A,B,False
255,color,D,D,True
293,leftright,D,B,False
22,color,B,C,False
184,leftright,D,B,False
280,leftright,C,B,False
10,circle,D,C,False
11,color,C,D,False
59,color,C,D,False
281,color,B,B,True
273,circle,D,C,False
247,circle,A,C,False
201,circle,D,A,False
305,circle,D,B,False
159,leftright,A,D,False
260,color,A,B,False
307,color,D,C,False
287,circle,C,C,True
100,circle,C,C,True
277,color,A,A,True
68,color,B,C,False
43,circle,A,C,False
89,leftright,B,D,False
325,leftright,D,C,False
170,color,D,A,False
52,color,D,A,False
184,circle,C,C,True
334,leftright,C,C,True
129,leftright,C,B,False
107,circle,C,C,True
157,leftright,A,C,False
267,color,B,C,False
93,color,A,B,False
41,color,A,C,False
80,circle,B,C,False
315,circle,C,D,False
151,color,A,D,False
306,circle,D,C,False
251,circle,C,C,True
17,leftright,B,B,True
284,leftright,C,C,True
95,color,A,A,True
254,circle,B,C,False
33,circle,C,D,False
208,color,A,C,False
197,color,B,C,False
35,leftright,B,D,False
238,color,A,C,False
221,circle,A,A,True
113,circle,C,C,True
54,leftright,A,D,False
263,leftright,C,C,True
191,color,A,C,False
155,leftright,D,B,False
73,circle,C,C,True
324,leftright,D,B,False
281,circle,A,A,True
243,leftright,D,B,False
195,circle,A,D,False
26,circle,C,D,False
29,leftright,A,B,False
213,leftright,D,D,True
282,leftright,B,C,False
280,color,C,B,False
318,color,D,B,False
189,circle,B,B,True
69,circle,A,C,False
16,leftright,D,B,False
60,leftright,A,B,False
120,leftright,A,D,False
171,leftright,A,A,True
265,leftright,C,D,False
251,color,C,A,False
321,circle,D,B,False
78,circle,B,D,False
297,circle,A,C,False
195,color,B,B,True
39,leftright,A,A,True
92,color,D,C,False
32,color,B,B,True
254,color,B,B,True
332,leftright,B,C,False
14,color,C,C,True
19,circle,A,B,False
8,leftright,D,B,False
209,color,A,B,False
34,leftright,A,B,False
198,leftright,C,B,False
70,leftright,A,C,False
159,circle,C,D,False
292,color,C,B,False
268,circle,D,A,False
165,leftright,A,D,False
31,circle,A,B,False
64,circle,C,C,True
300,color,C,C,True
260,leftright,A,C,False
229,color,B,C,False
321,leftright,C,C,True
155,color,C,C,True
110,leftright,B,C,False
248,circle,B,D,False
77,color,A,C,False
70,color,A,D,False
233,leftright,C,C,True
7,color,D,C,False
320,color,B,C,False
116,leftright,D,C,False
50,circle,C,C,True
188,leftright,D,C,False
121,leftright,C,B,False
79,circle,C,C,True
291,leftright,C,D,False
176,circle,A,B,False
24,circle,D,B,False
223,color,C,D,False
147,leftright,B,A,False
307,leftright,B,C,False
326,color,C,D,False
300,circle,C,C,True
215,circle,B,B,True
223,circle,D,A,False
183,leftright,B,C,False
166,leftright,B,D,False
173,circle,A,C,False
194,color,C,D,False
273,leftright,B,B,True
124,circle,D,B,False
169,circle,C,D,False
271,leftright,D,C,False
126,circle,D,C,False
157,color,D,B,False
70,circle,A,C,False
175,color,D,D,True
173,color,A,C,False
256,color,A,B,False
226,circle,B,C,False
287,color,D,B,False
279,circle,A,D,False
175,leftright,A,D,False
74,circle,A,D,False
108,color,A,C,False
55,color,A,D,False
253,color,C,B,False
316,color,B,D,False
32,circle,A,D,False
306,color,D,B,False
28,leftright,D,C,False
125,circle,A,B,False
234,leftright,A,C,False
240,leftright,D,D,True
117,color,C,D,False
37,circle,B,B,True
246,leftright,A,C,False
233,color,A,D,False
302,color,A,D,False
305,leftright,C,C,True
321,color,C,C,True
57,leftright,C,D,False
299,leftright,B,D,False
213,circle,A,B,False
227,color,C,C,True
18,leftright,D,B,False
15,color,D,B,False
177,circle,B,D,False
226,leftright,D,D,True
172,color,B,B,True
296,color,D,C,False
39,circle,B,B,True
176,leftright,B,D,False
6,leftright,C,C,True
227,circle,A,A,True
253,circle,B,B,True
230,leftright,C,B,False
97,circle,D,A,False
168,color,A,B,False
7,leftright,D,C,False
227,leftright,A,C,False
304,color,B,B,True
160,circle,B,C,False
283,circle,B,D,False
202,circle,D,D,True
116,color,A,B,False
94,leftright,A,C,False
177,color,B,D,False
111,leftright,B,C,False
34,color,B,B,True
206,circle,A,A,True
236,color,C,D,False
49,color,B,B,True
216,leftright,A,D,False
33,color,A,C,False
237,circle,C,B,False
37,color,B,C,False
172,leftright,C,B,False
57,circle,B,D,False
189,color,A,D,False
101,color,C,C,True
66,circle,C,B,False
91,circle,B,D,False
118,circle,D,D,True
151,leftright,D,C,False
231,leftright,C,C,True
318,circle,A,B,False
33,leftright,B,C,False
20,color,B,D,False
68,circle,C,A,False
104,leftright,B,B,True
94,circle,B,B,True
250,leftright,C,B,False
256,leftright,D,B,False
233,circle,D,D,True
98,color,C,D,False
329,leftright,B,B,True
149,circle,A,D,False
193,color,C,A,False
67,circle,B,B,True
147,circle,D,C,False
283,color,D,D,True
87,leftright,B,B,True
226,color,D,D,True
292,circle,C,A,False
78,color,A,A,True
295,color,B,D,False
81,color,D,B,False
187,leftright,B,C,False
168,leftright,B,C,False
31,color,C,C,True
327,circle,C,D,False
12,color,D,D,True
31,leftright,B,D,False
167,color,B,B,True
103,leftright,C,C,True
309,leftright,A,B,False
311,circle,B,B,True
185,circle,A,B,False
100,leftright,B,B,True
296,leftright,D,C,False
53,leftright,C,D,False
311,color,C,B,False
323,leftright,D,B,False
217,circle,A,B,False
236,circle,A,C,False
104,circle,A,A,True
108,circle,C,A,False
208,leftright,C,C,True
244,circle,A,A,True
224,leftright,D,B,False
156,color,B,D,False
207,leftright,D,D,True
88,circle,A,A,True
225,circle,D,C,False
314,color,D,D,True
257,circle,B,C,False
216,circle,C,B,False
99,circle,B,C,False
45,color,D,B,False
103,circle,D,B,False
152,circle,A,B,False
286,circle,C,C,True
23,circle,A,C,False
220,color,B,D,False
56,circle,A,B,False
146,circle,C,B,False
229,circle,A,C,False
42,circle,D,C,False
10,leftright,B,C,False
199,color,C,B,False
97,leftright,A,D,False
300,leftright,C,C,True
61,leftright,D,B,False
48,leftright,A,B,False
299,circle,D,C,False
67,color,B,C,False
282,color,C,B,False
228,color,D,D,True
175,circle,D,B,False
153,circle,C,A,False
315,color,A,C,False
290,color,D,C,False
298,leftright,C,C,True
283,leftright,C,C,True
263,color,C,C,True
292,leftright,B,C,False
117,circle,C,B,False
271,circle,C,C,True
75,leftright,B,D,False
222,leftright,D,D,True
87,color,C,B,False
214,color,B,B,True
225,color,B,C,False
291,circle,A,B,False
241,leftright,C,B,False
40,leftright,C,C,True
243,color,A,D,False
5,leftright,B,B,True
212,leftright,B,C,False
17,color,D,C,False
113,leftright,D,C,False
223,leftright,D,C,False
181,leftright,C,C,True
156,leftright,D,B,False
215,leftright,A,B,False
88,leftright,D,B,False
89,circle,D,A,False
214,leftright,C,C,True
59,circle,C,C,True
312,leftright,A,B,False
308,color,B,B,True
51,color,C,D,False
329,circle,A,B,False
205,color,B,D,False
128,leftright,D,D,True
49,leftright,B,C,False
228,circle,C,B,False
93,circle,C,B,False
306,leftright,B,C,False
95,circle,D,C,False
210,color,C,B,False
285,leftright,B,B,True
190,circle,B,C,False
109,leftright,A,D,False
112,circle,D,B,False
153,leftright,B,D,False
182,color,A,B,False
255,circle,D,C,False
230,circle,B,C,False
129,color,D,D,True
245,color,A,B,False
131,leftright,A,C,False
161,color,D,D,True
171,color,C,C,True
252,leftright,A,B,False
71,leftright,D,C,False
79,leftright,B,C,False
206,color,D,B,False
181,color,D,A,False
82,color,B,D,False
41,leftright,A,B,False
187,circle,C,C,True
263,circle,C,D,False
160,color,B,C,False
298,circle,B,D,False
304,leftright,B,B,True
231,circle,A,B,False
58,circle,B,D,False
313,color,C,C,True
82,leftright,D,C,False
194,leftright,D,A,False
46,circle,D,D,True
330,leftright,C,B,False
10,color,B,C,False
102,color,A,C,False
200,color,C,D,False
18,color,D,A,False
148,leftright,B,D,False
245,leftright,B,C,False
55,circle,D,B,False
269,color,B,D,False
272,color,D,C,False
42,leftright,B,C,False
121,circle,B,B,True
192,color,B,B,True
220,leftright,C,B,False
87,circle,C,C,True
71,circle,B,B,True
289,leftright,D,C,False
76,leftright,D,C,False
256,circle,A,D,False
79,color,A,B,False
275,leftright,C,D,False
297,color,C,C,True
212,color,A,B,False
109,color,A,B,False
92,leftright,C,B,False
45,circle,C,A,False
237,color,C,B,False
8,color,B,B,True
117,leftright,A,C,False
261,circle,D,D,True
65,color,C,C,True
48,circle,C,D,False
121,color,A,A,True
23,color,B,D,False
277,circle,A,A,True
242,leftright,D,B,False
325,color,A,B,False
171,circle,C,B,False
131,color,A,B,False
248,leftright,C,B,False
200,circle,D,A,False
278,leftright,D,D,True
96,circle,B,B,True
67,leftright,D,D,True
60,circle,D,A,False
63,leftright,C,D,False
180,circle,C,C,True
262,leftright,A,B,False
221,color,B,C,False
170,circle,C,C,True
261,leftright,B,C,False
301,leftright,B,D,False
312,color,D,B,False
257,leftright,C,A,False
239,color,D,A,False
287,leftright,A,C,False
185,color,C,C,True
243,circle,C,D,False
85,color,B,A,False
317,circle,A,A,True
172,circle,D,C,False
221,leftright,D,D,True
242,circle,D,C,False
224,color,D,B,False
16,circle,A,A,True
266,leftright,B,B,True
202,color,C,A,False
296,circle,D,D,True
36,circle,B,C,False
13,leftright,A,D,False
162,circle,A,B,False
276,leftright,A,C,False
156,circle,C,C,True
38,circle,A,B,False
72,color,D,B,False
235,circle,A,D,False
204,circle,B,A,False
104,color,B,C,False
115,color,A,B,False
247,color,D,C,False
258,circle,A,A,True
196,leftright,C,D,False
109,circle,D,A,False
91,leftright,C,D,False
236,leftright,A,C,False
45,leftright,B,C,False
245,circle,C,B,False
173,leftright,C,C,True
238,circle,D,B,False
106,circle,D,D,True
66,color,B,B,True
28,color,D,A,False
320,circle,B,A,False
176,color,C,A,False
84,color,B,C,False
43,color,B,C,False
163,circle,A,B,False
55,leftright,C,D,False
303,color,D,D,True
267,circle,B,C,False
186,circle,A,D,False
90,circle,B,C,False
279,leftright,B,B,True
80,leftright,A,B,False
290,circle,A,B,False
209,leftright,B,C,False
5,color,A,A,True
74,leftright,D,C,False
6,circle,D,D,True
328,color,A,B,False
214,circle,C,C,True
259,leftright,A,D,False
197,leftright,A,C,False
260,circle,A,B,False
39,color,D,D,True
222,color,C,C,True
246,color,A,C,False
249,circle,A,A,True
264,circle,A,C,False
149,leftright,B,C,False
129,circle,D,D,True
316,leftright,C,C,True
258,leftright,B,B,True
163,color,A,C,False
253,leftright,D,B,False
232,leftright,A,B,False
266,color,C,C,True
275,color,B,C,False
195,leftright,A,A,True
206,leftright,B,D,False
58,leftright,B,C,False
178,leftright,C,C,True
193,circle,B,C,False
92,circle,B,D,False
198,color,A,B,False
27,circle,D,D,True
22,circle,A,B,False
105,color,A,B,False
27,color,A,C,False
131,circle,C,B,False
153,color,B,B,True
238,leftright,A,B,False
232,color,C,B,False
49,circle,A,D,False
21,leftright,A,B,False
112,color,D,D,True
90,leftright,B,B,True
24,color,C,C,True
65,circle,C,C,True
186,leftright,D,D,True
324,color,C,B,False
317,leftright,D,C,False
280,circle,D,D,True
124,leftright,C,A,False
209,circle,B,A,False
21,color,B,A,False
29,circle,C,B,False
47,leftright,C,B,False
250,color,A,C,False
202,leftright,B,B,True
119,leftright,A,D,False
99,leftright,B,C,False
165,color,A,B,False
308,circle,B,A,False
267,leftright,A,D,False
184,color,C,C,True
9,leftright,A,C,False
290,leftright,B,D,False
164,color,D,D,True
162,leftright,B,C,False
54,circle,B,C,False
286,color,A,A,True
36,leftright,D,C,False
66,leftright,D,C,False
307,circle,D,B,False
288,circle,B,B,True
265,color,A,B,False
165,circle,B,C,False
52,circle,C,A,False
334,circle,D,D,True
235,leftright,B,C,False
16,color,A,D,False
15,circle,C,D,False
106,leftright,B,B,True
332,color,D,C,False
120,circle,B,B,True
119,color,B,D,False
332,circle,D,B,False
126,color,D,C,False
164,circle,D,D,True
244,color,A,B,False
265,circle,B,D,False
85,leftright,C,B,False
128,color,C,C,True
167,circle,D,D,True
313,leftright,A,D,False
159,color,A,B,False
56,leftright,A,B,False
200,leftright,C,A,False
323,circle,B,C,False
288,leftright,A,C,False
335,color,D,C,False
194,circle,C,D,False
205,leftright,A,B,False
122,circle,D,C,False
230,color,A,D,False
26,color,C,B,False
93,leftright,D,B,False
276,color,D,C,False
58,color,B,C,False
198,circle,D,C,False
158,leftright,D,D,True
317,color,C,C,True
125,color,C,C,True
53,color,D,C,False
83,color,A,C,False
303,circle,B,B,True
218,circle,C,C,True
65,leftright,C,C,True
51,circle,B,C,False
149,color,D,B,False
252,color,D,A,False
73,leftright,B,C,False
322,circle,B,C,False
301,circle,C,D,False
229,leftright,C,B,False
211,circle,D,C,False
264,color,C,A,False
89,color,B,B,True
21,circle,D,D,True
269,leftright,A,C,False
41,circle,C,B,False
220,circle,C,A,False
14,leftright,C,C,True
114,color,A,A,True
310,color,B,C,False
334,color,D,C,False
178,color,A,D,False
34,circle,A,B,False
101,leftright,D,D,True
269,circle,A,A,True
15,leftright,D,A,False
294,circle,B,C,False
75,circle,C,D,False
228,leftright,A,B,False
80,color,D,A,False
164,leftright,B,B,True
313,circle,D,A,False
219,leftright,A,B,False
169,color,B,A,False
231,color,A,C,False
311,leftright,A,C,False
196,color,A,D,False
183,color,B,B,True
40,circle,D,B,False
178,circle,B,B,True
44,circle,B,B,True
118,leftright,D,C,False
302,leftright,D,C,False
192,circle,C,C,True
88,color,D,B,False
161,circle,D,B,False
152,leftright,D,D,True
284,circle,C,C,True
44,color,D,D,True
86,color,B,C,False
125,leftright,C,D,False
127,circle,D,D,True
71,color,D,B,False
187,color,A,B,False
208,circle,C,D,False
23,leftright,C,C,True
163,leftright,D,C,False
192,leftright,D,D,True
26,leftright,D,B,False
8,circle,B,B,True
286,leftright,C,C,True
204,leftright,A,D,False
69,leftright,C,B,False
285,color,D,C,False
180,leftright,A,B,False
13,color,A,D,False
100,color,B,B,True
98,circle,A,C,False
50,color,C,C,True
201,color,B,B,True
274,leftright,D,C,False
182,circle,A,A,True
219,circle,C,D,False
294,leftright,A,C,False
50,leftright,D,D,True
179,circle,B,D,False
204,color,A,B,False
201,leftright,D,C,False
288,color,A,B,False
239,leftright,D,A,False
81,leftright,B,A,False
64,leftright,C,B,False
241,circle,D,B,False
297,leftright,A,B,False
86,circle,B,B,True
326,circle,C,C,True
205,circle,C,C,True
210,leftright,B,C,False
333,color,D,B,False
330,circle,B,C,False
105,circle,A,B,False
17,circle,D,D,True
284,color,C,C,True
94,color,C,C,True
305,color,C,D,False
118,color,C,A,False
309,color,D,B,False
64,color,C,B,False
272,leftright,A,C,False
19,color,D,B,False
331,color,C,B,False
179,color,D,D,True
115,leftright,D,B,False
36,color,A,B,False
77,leftright,B,C,False
119,circle,D,D,True
25,leftright,A,D,False
63,color,C,C,True
62,circle,D,B,False
51,leftright,B,C,False
282,circle,C,B,False
148,color,D,D,True
293,circle,A,D,False
196,circle,A,C,False
169,leftright,C,B,False
54,color,C,D,False
323,color,B,D,False
295,leftright,D,B,False
73,color,D,C,False
68,leftright,D,C,False
111,color,D,C,False
270,circle,B,D,False
154,color,A,A,True
285,circle,C,C,True
150,color,A,B,False
96,leftright,D,C,False
318,leftright,A,D,False
190,leftright,B,B,True
235,color,C,D,False
295,circle,B,C,False
237,leftright,A,B,False
329,color,A,C,False
314,circle,B,D,False
147,color,A,D,False
11,leftright,A,D,False
107,leftright,B,B,True
333,circle,D,C,False
207,circle,D,C,False
56,color,B,C,False
249,leftright,C,C,True
47,color,B,C,False
14,circle,C,C,True
262,circle,D,D,True
81,circle,A,B,False
239,circle,C,D,False
249,color,C,C,True
167,leftright,B,C,False
273,color,A,B,False
266,circle,D,D,True
232,circle,C,C,True
327,color,D,C,False
183,circle,D,C,False
281,leftright,D,D,True
107,color,A,A,True
84,leftright,A,B,False
122,leftright,B,C,False
324,circle,A,C,False
251,leftright,C,C,True
44,leftright,A,C,False
217,leftright,D,A,False
210,circle,A,D,False
166,circle,D,A,False
57,color,C,C,True
327,leftright,D,C,False
222,circle,C,B,False
331,leftright,D,C,False
216,color,A,A,True
42,color,B,B,True
250,circle,D,B,False
122,color,C,C,True
123,circle,B,B,True
102,leftright,D,B,False
213,color,B,B,True
298,color,C,C,True
40,color,C,C,True
5,circle,A,A,True
179,leftright,C,C,True
177,leftright,D,B,False
293,color,D,C,False
82,circle,D,C,False
25,color,A,A,True
76,color,A,B,False
29,color,B,B,True
197,circle,A,A,True
335,leftright,A,C,False
289,circle,B,B,True
325,circle,A,B,False
25,circle,A,A,True
24,leftright,B,C,False
320,leftright,C,B,False
97,color,B,D,False
130,leftright,C,C,True
115,circle,D,D,True
185,leftright,B,D,False
157,circle,B,D,False
319,leftright,B,B,True
304,circle,B,C,False
61,circle,C,B,False
322,leftright,D,C,False
90,color,C,D,False
240,circle,D,B,False
188,color,B,C,False
278,circle,B,B,True
77,circle,D,D,True
299,color,A,D,False
279,color,D,B,False
158,circle,B,B,True
314,leftright,B,C,False
132,circle,D,D,True
120,color,A,D,False
291,color,B,D,False
241,color,D,C,False
62,color,B,B,True
132,leftright,A,B,False
268,color,B,A,False
212,circle,A,D,False
59,leftright,D,C,False
182,leftright,A,C,False
12,leftright,A,C,False
150,circle,D,D,True
190,color,D,C,False
37,leftright,B,C,False
12,circle,A,A,True
218,leftright,D,C,False
150,leftright,C,C,True
188,circle,B,A,False
218,color,D,D,True
106,color,D,D,True
308,leftright,A,C,False
127,leftright,A,B,False
310,circle,D,D,True
277,leftright,D,D,True
22,leftright,D,B,False
328,leftright,C,C,True
219,color,C,C,True
333,leftright,D,B,False
259,circle,B,C,False
83,circle,D,D,True
276,circle,A,C,False
155,circle,D,D,True
